Database,UniparcID,Description,Start,End
PROSITE,UPI0000132B7E,"Aldehyde dehydrogenase, cysteine active site",344,355
PROSITE,UPI000013293F,"Peptidyl-tRNA hydrolase, conserved site",116,126
PROSITE,UPI000013293F,"Peptidyl-tRNA hydrolase, conserved site",19,32
PROSITE,UPI000013B2C9,Tetratricopeptide repeat,127,160
PROSITE,UPI000013B2C9,,412,445
PROSITE,UPI000013B2B9,"Phosphatidylinositol 3-/4-kinase, catalytic domain",3374,3732
PROSITE,UPI000013B2B9,PIK-related kinase,2622,3177
PROSITE,UPI000013B2B9,FATC domain,3712,3744
PROSITE,UPI000013B2F1,Rho GTPase-activating protein domain,520,702
PROSITE,UPI0000052DEF,"ABC transporter-like, ATP-binding domain",664,908
PROSITE,UPI0000052DEF,"ABC transporter type 1, transmembrane domain",339,632
PROSITE,UPI0000052DEF,"ABC transporter-like, conserved site",1475,1489
PROSITE,UPI000013B1D2,RNA recognition motif domain,93,172
PROSITE,UPI000013B2D6,WLM domain,20,221
PROSITE,UPI0000036C58,"Large ribosomal subunit protein eL27, conserved site",125,136
PROSITE,UPI000005322B,Brix domain,93,276
PROSITE,UPI0000052E4E,"von Willebrand factor, type A",5,190
PROSITE,UPI0000052E4E,Ubiquitin interacting motif,223,242
PROSITE,UPI000005305A,SH3 domain,409,468
PROSITE,UPI0000036C59,Small ribosomal subunit protein eS27,36,68
PROSITE,UPI000016834D,"Small ribosomal subunit protein eS4, N-terminal, conserved site",8,22
PROSITE,UPI000016834D,,42,105
PROSITE,UPI000013B2A8,Zn(2)Cys(6) fungal-type DNA-binding domain,14,43
PROSITE,UPI000013B2A8,Zn(2)Cys(6) fungal-type DNA-binding domain,14,45
PROSITE,UPI000016833E,"Integrase, catalytic core",619,786
PROSITE,UPI0000053085,RNA recognition motif domain,37,119
PROSITE,UPI00001359E3,"Signal transduction response regulator, receiver domain",378,492
PROSITE,UPI00001359E3,"Heat shock factor (HSF)-type, DNA-binding",126,150
PROSITE,UPI0000135D37,,40,175
PROSITE,UPI0000052E8D,"Aminoacyl-tRNA synthetase, class II",225,468
PROSITE,UPI000013B2AE,SAM-dependent methyltransferase TRM5/TYW2-type,178,497
PROSITE,UPI0000168341,"GHMP kinase, ATP-binding, conserved site",103,114
PROSITE,UPI000013B2C3,Rhodanese-like domain,339,438
PROSITE,UPI000013B28A,,315,406
PROSITE,UPI000013B28A,"Glutamate 5-kinase, conserved site",210,227
PROSITE,UPI0000137314,"Pyridine nucleotide-disulphide oxidoreductase, class-II, active site",165,187
PROSITE,UPI000004F927,ENTH domain,1,126
PROSITE,UPI0000138FA0,Carbohydrate-binding WSC,25,110
PROSITE,UPI000013B1A1,Basic-leucine zipper domain,149,164
PROSITE,UPI000013B1A1,Basic-leucine zipper domain,144,207
PROSITE,UPI000004F9F7,Protein kinase domain,69,353
PROSITE,UPI000004F9F7,"Protein kinase, ATP binding site",75,98
PROSITE,UPI000004F9F7,"Serine/threonine-protein kinase, active site",184,196
PROSITE,UPI000013B2A4,"Sugar transporter, conserved site",129,145
PROSITE,UPI000013B2A4,Major facilitator superfamily domain,69,502
PROSITE,UPI000013B815,OBG-type guanine nucleotide-binding (G) domain,17,283
PROSITE,UPI000013B815,TGS,312,398
PROSITE,UPI000013B2BF,Phox homology,73,213
PROSITE,UPI000013B2B7,"Zinc finger, PHD-type, conserved site",225,268
PROSITE,UPI000013B2B7,"Zinc finger, PHD-finger",222,271
PROSITE,UPI000013B1A0,"Formate/nitrite transporter, conserved site",84,93
PROSITE,UPI000013B1A0,"Formate/nitrite transporter, conserved site",169,179
PROSITE,UPI000006A50A,"Integrase, catalytic core",698,873
PROSITE,UPI000006A50A,"Aspartic peptidase, active site",496,507
PROSITE,UPI000013B155,PA14/GLEYA domain,1,110
PROSITE,UPI00001252E5,"Aconitase family, 4Fe-4S cluster binding site",377,393
PROSITE,UPI00001252E5,"Aconitase family, 4Fe-4S cluster binding site",440,453
PROSITE,UPI00001255ED,"Carbohydrate/purine kinase, PfkB, conserved site",287,300
PROSITE,UPI0000130F26,Aspartate/ornithine carbamoyltransferase,63,70
PROSITE,UPI00000530AB,"Clathrin adaptor complex, small chain",75,85
PROSITE,UPI000016836B,"Translation elongation factor, IF5A, hypusine site",49,56
PROSITE,UPI000013B264,Small GTPase,13,256
PROSITE,UPI000013B264,,17,256
PROSITE,UPI0000052F17,Actin/actin-like conserved site,109,121
PROSITE,UPI000034F5CB,MRH domain,20,166
PROSITE,UPI0000052EE5,"ATPase, alpha/beta subunit, nucleotide-binding domain, active site",379,388
PROSITE,UPI00001267B2,SH3 domain,5,69
PROSITE,UPI0000052E2B,"Aminotransferase, class IV, conserved site",237,272
PROSITE,UPI00001269A3,BIR repeat,20,117
PROSITE,UPI000034F5CE,"Protein prenyltransferase, alpha subunit",44,78
PROSITE,UPI000013B2C4,"Cys/Met metabolism enzyme, pyridoxal-phosphate attachment site",190,204
PROSITE,UPI0000126B35,Pleckstrin homology domain,1302,1413
PROSITE,UPI000016836C,"Myc-type, basic helix-loop-helix (bHLH) domain",222,270
PROSITE,UPI0000136B05,"Chaperonin TCP-1, conserved site",36,48
PROSITE,UPI0000136B05,"Chaperonin TCP-1, conserved site",85,93
PROSITE,UPI0000136B05,"Chaperonin TCP-1, conserved site",57,73
PROSITE,UPI0000052E86,"Chaperonin TCP-1, conserved site",62,78
PROSITE,UPI0000052E86,"Chaperonin TCP-1, conserved site",90,98
PROSITE,UPI0000052F79,"Chaperonin TCP-1, conserved site",111,119
PROSITE,UPI0000052F79,"Chaperonin TCP-1, conserved site",62,74
PROSITE,UPI000004F0AC,Septin-type guanine nucleotide-binding (G) domain,19,298
PROSITE,UPI000013B150,"Aldose 1-epimerase, conserved site",171,180
PROSITE,UPI00001279FA,Cell wall mannoprotein PIR repeat,64,82
PROSITE,UPI00001279FA,Cell wall mannoprotein PIR repeat,68,78
PROSITE,UPI0000032EAF,"Thymidylate kinase, conserved site",91,103
PROSITE,UPI0000052F9B,"Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain",729,743
PROSITE,UPI0000052F9B,"Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain",859,866
PROSITE,UPI0000052F9B,ATP-grasp fold,154,346
PROSITE,UPI0000052F9B,Methylglyoxal synthase-like domain,960,1118
PROSITE,UPI0000128C70,Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain,8,196
PROSITE,UPI0000128C70,"Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site",57,74
PROSITE,UPI0000128C70,Tetratricopeptide repeat,330,363
PROSITE,UPI000065C6A5,"Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain",146,330
PROSITE,UPI000013B5F4,F-box domain,46,91
PROSITE,UPI00000354E2,"ELO family, conserved site",168,176
PROSITE,UPI000013B5C1,BRCT domain,190,220
PROSITE,UPI000013B4CA,Tetratricopeptide repeat,163,196
PROSITE,UPI00000530AA,"Clathrin adaptor complex, small chain",62,72
PROSITE,UPI000012A3F9,"Phosphoglycerate/bisphosphoglycerate mutase, active site",229,238
PROSITE,UPI000013B590,Vertebrate-like NAGS Gcn5-related N-acetyltransferase (GNAT) domain,392,560
PROSITE,UPI000012ABBB,"Polyprenyl synthetase, conserved site",97,111
PROSITE,UPI000012ABBB,"Polyprenyl synthetase, conserved site",232,244
PROSITE,UPI000012A513,"Zinc finger, RING-type",202,251
PROSITE,UPI00000531DC,Actin/actin-like conserved site,149,161
PROSITE,UPI000012B279,tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14,16,364
PROSITE,UPI000012BB52,F-box domain,314,361
PROSITE,UPI000012BEE8,"Zinc finger, GATA-type",131,178
PROSITE,UPI000012BEE8,"Zinc finger, GATA-type",131,155
PROSITE,UPI000013B5DF,Zn(2)Cys(6) fungal-type DNA-binding domain,19,48
PROSITE,UPI000013B5DF,Zn(2)Cys(6) fungal-type DNA-binding domain,19,50
PROSITE,UPI000012C058,"Serine/threonine-protein kinase, active site",684,696
PROSITE,UPI000012C058,Protein kinase domain,503,837
PROSITE,UPI0000129358,"Homoserine dehydrogenase, conserved site",201,223
PROSITE,UPI0000052EAE,"Protein kinase, ATP binding site",1181,1204
PROSITE,UPI0000052EAE,"Serine/threonine-protein kinase, active site",1299,1311
PROSITE,UPI0000052EAE,Protein kinase domain,1175,1440
PROSITE,UPI000004AD16,Cell wall mannoprotein PIR repeat,140,158
PROSITE,UPI000004AD16,Cell wall mannoprotein PIR repeat,192,202
PROSITE,UPI000012CFBC,"Sugar transporter, conserved site",373,390
PROSITE,UPI000012CFBC,Major facilitator superfamily domain,64,515
PROSITE,UPI000012CFBC,"Sugar transporter, conserved site",172,197
PROSITE,UPI000012CFBB,Major facilitator superfamily domain,69,519
PROSITE,UPI000012CFBB,"Sugar transporter, conserved site",178,203
PROSITE,UPI000012CFBB,"Sugar transporter, conserved site",379,396
PROSITE,UPI000013B4BC,"Indoleamine 2,3-dioxygenase",319,332
PROSITE,UPI000013B4BC,"Indoleamine 2,3-dioxygenase",283,293
PROSITE,UPI000004F9F8,"Aminotransferases, class-I, pyridoxal-phosphate-binding site",268,281
PROSITE,UPI000012DEB8,Protein kinase domain,173,530
PROSITE,UPI000012DEB8,"Serine/threonine-protein kinase, active site",346,358
PROSITE,UPI000012D524,"Dihydroxy-acid/6-phosphogluconate dehydratase, conserved site",143,153
PROSITE,UPI000012D524,"Dihydroxy-acid/6-phosphogluconate dehydratase, conserved site",492,503
PROSITE,UPI000012D61B,"Serine/threonine-protein kinase, active site",189,201
PROSITE,UPI000012D61B,Protein kinase domain,38,386
PROSITE,UPI0000052F9A,"Chaperonin TCP-1, conserved site",64,80
PROSITE,UPI0000052F9A,"Chaperonin TCP-1, conserved site",43,55
PROSITE,UPI0000052F9A,"Chaperonin TCP-1, conserved site",92,100
PROSITE,UPI00001271D8,"ArgE/DapE/ACY1/CPG2/YscS, conserved site",163,172
PROSITE,UPI00001271D8,"ArgE/DapE/ACY1/CPG2/YscS, conserved site",203,242
PROSITE,UPI0000168361,DnaJ domain,538,608
PROSITE,UPI000013B4ED,JmjN domain,4,47
PROSITE,UPI000013B4ED,"Zinc finger, PHD-finger",235,285
PROSITE,UPI000013B4ED,JmjC domain,381,549
PROSITE,UPI000013B4ED,"Zinc finger, PHD-type, conserved site",238,282
PROSITE,UPI000013B4CE,DPH-type metal-binding domain,91,164
PROSITE,UPI000013B4CE,DnaJ domain,8,76
PROSITE,UPI00006842A6,"DnaJ domain, conserved site",54,73
PROSITE,UPI00006842A6,DnaJ domain,13,77
PROSITE,UPI0000141E45,Cytochrome c-like domain,7,108
PROSITE,UPI0000128896,Leucine-rich repeat,1211,1232
PROSITE,UPI0000128896,PPM-type phosphatase-like domain,1357,1624
PROSITE,UPI0000128896,Ras-associating domain,676,755
PROSITE,UPI0000128896,Adenylyl cyclase class-3/4/guanylyl cyclase,1668,1805
PROSITE,UPI000006B2E1,Stress-induced protein SRP1/TIP1,98,104
PROSITE,UPI0000128E2A,Stress-induced protein SRP1/TIP1,98,104
PROSITE,UPI000005305C,Rho GTPase-activating protein domain,181,359
PROSITE,UPI000013B4FA,ENTH domain,24,157
PROSITE,UPI0000168DB9,"Peptidyl-prolyl cis-trans isomerase, PpiC-type, conserved site",110,130
PROSITE,UPI0000168DB9,WW domain,9,43
PROSITE,UPI0000168DB9,WW domain,15,41
PROSITE,UPI0000168DB9,"Peptidyl-prolyl cis-trans isomerase, PpiC-type",57,170
PROSITE,UPI000012B3AE,Sec7 domain,534,746
PROSITE,UPI000016836A,CBS domain,591,659
PROSITE,UPI0000129CAE,Translational (tr)-type GTP-binding domain,39,327
PROSITE,UPI0000129CAE,"Tr-type G domain, conserved site",82,97
PROSITE,UPI000013B5E4,,437,471
PROSITE,UPI000013B5E4,,498,533
PROSITE,UPI000013B5E4,,683,714
PROSITE,UPI000013B5E4,,602,636
PROSITE,UPI000013B5E4,WD40 repeat,498,537
PROSITE,UPI000013B5E4,"WD40 repeat, conserved site",579,593
PROSITE,UPI000013B504,Nitrite/sulphite reductase iron-sulphur/sirohaem-binding site,1343,1359
PROSITE,UPI000013B504,Flavodoxin/nitric oxide synthase,682,831
PROSITE,UPI000012BE77,Rab-GAP-TBC domain,33,316
PROSITE,UPI000005301C,"ATP-dependent RNA helicase DEAD-box, conserved site",192,200
PROSITE,UPI000005301C,"Helicase superfamily 1/2, ATP-binding domain",72,246
PROSITE,UPI000005301C,"Helicase, C-terminal domain-like",278,437
PROSITE,UPI000005301C,"RNA helicase, DEAD-box type, Q motif",41,69
PROSITE,UPI000012C90A,"Zinc finger, HIT-type",8,49
PROSITE,UPI000012ECEA,"Sugar transporter, conserved site",208,233
PROSITE,UPI000012ECEA,Major facilitator superfamily domain,100,549
PROSITE,UPI000012CE3F,HECT domain,541,892
PROSITE,UPI000005306A,"Large ribosomal subunit protein bL17, conserved site",33,55
PROSITE,UPI000012CFC1,"Sugar transporter, conserved site",373,390
PROSITE,UPI000012CFC1,"Sugar transporter, conserved site",172,197
PROSITE,UPI000012CFC1,Major facilitator superfamily domain,63,513
PROSITE,UPI0000052E9C,DEP domain,1198,1273
PROSITE,UPI000013056B,Carbon-nitrogen hydrolase,19,453
PROSITE,UPI000012DAC9,Pumilio RNA-binding repeat,690,728
PROSITE,UPI000012DAC9,Pumilio homology domain,557,913
PROSITE,UPI000012DAC9,RNA recognition motif domain,340,426
PROSITE,UPI0000036C61,"Heat shock protein 70, conserved site",242,255
PROSITE,UPI0000036C61,"Heat shock protein 70, conserved site",55,62
PROSITE,UPI0000036C61,"Heat shock protein 70, conserved site",379,393
PROSITE,UPI000013135E,Stress-induced protein SRP1/TIP1,96,102
PROSITE,UPI00001313B0,Protein kinase domain,360,623
PROSITE,UPI00001313B0,"Serine/threonine-protein kinase, active site",481,493
PROSITE,UPI000013B5DE,"Phosphatidylinositol 3/4-kinase, conserved site",372,392
PROSITE,UPI000013B5DE,"Phosphatidylinositol 3-/4-kinase, catalytic domain",161,522
PROSITE,UPI0000132890,,18,64
PROSITE,UPI00000530D0,Sm domain,41,118
PROSITE,UPI00001D4790,Sm domain,1,70
PROSITE,UPI000012EB17,HORMA domain,8,192
PROSITE,UPI000002E33C,"Glycoside hydrolase, family 28",215,228
PROSITE,UPI000012EB19,Mad3/Bub1 homology region 1,67,228
PROSITE,UPI0000036C6D,SPX domain,1,288
PROSITE,UPI0000132423,"Allergen V5/Tpx-1-related, conserved site",249,259
PROSITE,UPI0000132423,"Allergen V5/Tpx-1-related, conserved site",276,287
PROSITE,UPI0000052E8A,Mitochondrial substrate/solute carrier,15,100
PROSITE,UPI000034F5CC,Cell wall mannoprotein PIR repeat,85,95
PROSITE,UPI000034F5CC,Cell wall mannoprotein PIR repeat,144,162
PROSITE,UPI0000052FDC,"Proteasome beta-type subunit, conserved site",23,70
PROSITE,UPI0000052FDC,Proteasome B-type subunit,19,197
PROSITE,UPI0000168365,SUN domain,427,616
PROSITE,UPI0000053009,"Ribonucleotide reductase small subunit, acitve site",175,191
PROSITE,UPI0000036C64,"Allergen V5/Tpx-1-related, conserved site",112,122
PROSITE,UPI0000036C64,"Allergen V5/Tpx-1-related, conserved site",139,150
PROSITE,UPI000012F58D,Mitochondrial substrate/solute carrier,31,118
PROSITE,UPI0000052EB1,"Helicase, C-terminal domain-like",393,597
PROSITE,UPI0000052EB1,"Helicase superfamily 1/2, ATP-binding domain",158,314
PROSITE,UPI0000133021,"Helicase superfamily 1/2, ATP-binding domain",309,518
PROSITE,UPI0000133021,"Helicase, C-terminal domain-like",655,818
PROSITE,UPI0000036C6B,"Small ribosomal subunit protein uS8, conserved site",100,117
PROSITE,UPI0001F7BD56,"Importin-beta, N-terminal domain",24,104
PROSITE,UPI00000008A8,Carbon-nitrogen hydrolase,6,285
PROSITE,UPI00000008A8,"Uncharacterised protein family UPF0012, conserved site",165,185
PROSITE,UPI0000052FF5,"Small ribosomal subunit protein uS7, conserved site",111,137
PROSITE,UPI0000052ED4,"DNA/RNA non-specific endonuclease, active site",135,143
PROSITE,UPI00000531DE,"Zinc finger, TFIIS-type",86,121
PROSITE,UPI00000531DE,"Zinc finger, TFIIS-type",82,122
PROSITE,UPI00000531DE,"DNA-directed RNA polymerase M, 15kDa subunit, conserved site",9,33
PROSITE,UPI0000052E46,,712,771
PROSITE,UPI0000052E46,,939,1001
PROSITE,UPI0000052E46,,861,929
PROSITE,UPI0000052E46,,177,249
PROSITE,UPI0000052E46,,1168,1216
PROSITE,UPI0000052E46,,782,851
PROSITE,UPI0000052E46,,634,702
PROSITE,UPI0000131595,Phosphatidyl-N-methylethanolamine/Phosphatidylethanolamine N-methyltransferase,16,206
PROSITE,UPI0000168372,"Small ribosomal subunit protein uS7, conserved site",91,117
PROSITE,UPI0000131D07,MIR motif,464,521
PROSITE,UPI00000531EF,SWAP/Surp,95,135
PROSITE,UPI0000132948,Protein kinase domain,255,562
PROSITE,UPI0000132948,"Protein kinase, ATP binding site",261,285
PROSITE,UPI0000132948,"Serine/threonine-protein kinase, active site",384,396
PROSITE,UPI000005323E,"Heat shock protein 70, conserved site",35,42
PROSITE,UPI000005323E,"Heat shock protein 70, conserved site",219,232
PROSITE,UPI000005323E,"Heat shock protein 70, conserved site",360,374
PROSITE,UPI0000135D34,GNAT domain,121,259
PROSITE,UPI0000168360,"UvrD-like DNA helicase, C-terminal",317,654
PROSITE,UPI0000168360,"UvrD-like helicase, ATP-binding domain",14,316
PROSITE,UPI000013462D,Ribulose-phosphate 3-epimerase-like,33,47
PROSITE,UPI000013462D,Ribulose-phosphate 3-epimerase-like,148,170
PROSITE,UPI0000168357,"Large ribosomal subunit protein uL22, conserved site",126,150
PROSITE,UPI0000036C6A,"Large ribosomal subunit protein eL39, conserved site",30,46
PROSITE,UPI00000530CA,S1 domain,17,88
PROSITE,UPI0000052E76,SANT/Myb domain,526,569
PROSITE,UPI0000052E76,SWIRM domain,305,402
PROSITE,UPI0000052E76,SANT domain,522,573
PROSITE,UPI0000168356,"Small ribosomal subunit protein uS11, conserved site",103,125
PROSITE,UPI0000036C62,Cytidine and deoxycytidylate deaminase domain,1,119
PROSITE,UPI0000036C62,"APOBEC/CMP deaminase, zinc-binding",54,95
PROSITE,UPI000016835C,"Small ribosomal subunit protein eS21, conserved site",11,19
PROSITE,UPI000013B4E8,TRAM/LAG1/CLN8 homology domain,70,271
PROSITE,UPI00000531BC,"Glyceraldehyde 3-phosphate dehydrogenase, active site",148,155
PROSITE,UPI000016834D,"Small ribosomal subunit protein eS4, N-terminal, conserved site",8,22
PROSITE,UPI000016834D,,42,105
PROSITE,UPI0000168364,"Glyceraldehyde 3-phosphate dehydrogenase, active site",148,155
PROSITE,UPI0000053057,SUI1 domain,99,170
PROSITE,UPI000013C3F6,Zinc finger C2H2-type,181,202
PROSITE,UPI000013C3F6,Zinc finger C2H2-type,179,203
PROSITE,UPI000013B54E,Cullin homology domain,429,714
PROSITE,UPI000013716F,"Phosphatidylinositol 3-/4-kinase, catalytic domain",2093,2408
PROSITE,UPI000013716F,FATC domain,2438,2470
PROSITE,UPI000013716F,"Phosphatidylinositol 3/4-kinase, conserved site",2123,2137
PROSITE,UPI000013716F,"Phosphatidylinositol 3/4-kinase, conserved site",2260,2280
PROSITE,UPI000013716F,PIK-related kinase,1331,1919
PROSITE,UPI0000052F40,"HEAT, type 2",1729,1767
PROSITE,UPI0000036C6C,"Ubiquitin specific protease, conserved site",365,380
PROSITE,UPI0000036C6C,Ubiquitin specific protease domain,364,1110
PROSITE,UPI0000036C6C,"Peptidase C19, ubiquitin-specific peptidase, DUSP domain",97,199
PROSITE,UPI0000036C6C,"Ubiquitin specific protease, conserved site",1052,1069
PROSITE,UPI0001A51C11,,305,564
PROSITE,UPI0000053013,,558,594
PROSITE,UPI0000053013,WD40 repeat,244,278
PROSITE,UPI000013B54F,UBX domain,186,264
PROSITE,UPI000013B4A0,,1,30
PROSITE,UPI00001293AC,"Fumarate reductase/succinate dehydrogenase, FAD-binding site",82,91
PROSITE,UPI0001F7BD4B,Post-SET domain,244,260
PROSITE,UPI0001F7BD4B,AWS domain,63,118
PROSITE,UPI0001F7BD4B,SET domain,120,237
PROSITE,UPI0001F7BD4B,"Histone-lysine N-methyltransferase, Set2, fungi",1,721
PROSITE,UPI000013B5E1,SET domain,346,475
PROSITE,UPI000013B5E1,"Zinc finger, PHD-type, conserved site",163,207
PROSITE,UPI000013B5E1,"Zinc finger, PHD-finger",160,210
PROSITE,UPI000013A0FE,"Serine/threonine-protein kinase, active site",492,504
PROSITE,UPI000013A0FE,"Protein kinase, ATP binding site",375,398
PROSITE,UPI000013A0FE,Protein kinase domain,369,704
PROSITE,UPI00001379CD,"Peptidase C12, ubiquitin carboxyl-terminal hydrolase",7,233
PROSITE,UPI00001379CD,"Ubiquitin carboxyl-terminal hydrolase family 1, cysteine active-site",84,100
PROSITE,UPI00001358AE,Mitochondrial substrate/solute carrier,212,303
PROSITE,UPI000013B4DD,"Myotubularin-like, phosphatase domain",155,637
PROSITE,UPI000013B4DD,"Protein-tyrosine phosphatase, active site",395,405
PROSITE,UPI000013C375,Zinc finger C2H2-type,768,795
PROSITE,UPI000013C375,Zinc finger C2H2-type,581,604
PROSITE,UPI000013B52E,,1,22
PROSITE,UPI000013B5F1,CRAL-TRIO lipid binding domain,100,266
PROSITE,UPI00001359A4,Zn(2)Cys(6) fungal-type DNA-binding domain,45,73
PROSITE,UPI00001359A4,Zn(2)Cys(6) fungal-type DNA-binding domain,45,75
PROSITE,UPI000016835B,Proteolipid membrane potential modulator,26,41
PROSITE,UPI0000135B42,Phox homology,29,157
PROSITE,UPI00001114D0,"Superoxide dismutase, copper/zinc, binding site",45,55
PROSITE,UPI00001114D0,"Superoxide dismutase, copper/zinc, binding site",139,150
PROSITE,UPI000016835F,"Integrase, catalytic core",620,787
PROSITE,UPI00001293A7,"Alcohol dehydrogenase, zinc-type, conserved site",67,81
PROSITE,UPI000012EF4D,"Cys/Met metabolism enzyme, pyridoxal-phosphate attachment site",435,449
PROSITE,UPI0000036C68,"Serine/threonine-protein kinase, active site",575,587
PROSITE,UPI0000036C68,Protein kinase domain,444,794
PROSITE,UPI0000036C68,"Protein kinase, ATP binding site",450,473
PROSITE,UPI000004F92D,"RNA helicase, DEAD-box type, Q motif",22,50
PROSITE,UPI000004F92D,"ATP-dependent RNA helicase DEAD-box, conserved site",168,176
PROSITE,UPI000004F92D,"Helicase, C-terminal domain-like",233,394
PROSITE,UPI000004F92D,"Helicase superfamily 1/2, ATP-binding domain",53,222
PROSITE,UPI000012DC18,"Serine/threonine-protein kinase, active site",206,218
PROSITE,UPI000012DC18,"Protein kinase, ATP binding site",93,116
PROSITE,UPI000012DC18,"AGC-kinase, C-terminal",342,397
PROSITE,UPI000012DC18,Protein kinase domain,87,341
PROSITE,UPI0001F7BD4D,Methylglyoxal synthase-like domain,1356,1508
PROSITE,UPI0001F7BD4D,,228,413
PROSITE,UPI0001F7BD4D,"Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain",1130,1144
PROSITE,UPI0001F7BD4D,Aspartate/ornithine carbamoyltransferase,1956,1963
PROSITE,UPI0001F7BD4D,"Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain",723,730
PROSITE,UPI0001F7BD4D,ATP-grasp fold,562,754
PROSITE,UPI0000191CD5,SPX domain,1,148
PROSITE,UPI0000168369,"Integrase, catalytic core",660,835
PROSITE,UPI0000168369,"Aspartic peptidase, active site",458,469
PROSITE,UPI000005320C,Proteasome component (PCI) domain,232,418
PROSITE,UPI000004F932,"Aldo/keto reductase, conserved site",237,252
PROSITE,UPI000004F932,"Aldo/keto reductase, conserved site",131,148
PROSITE,UPI000004F932,"Aldo/keto reductase, conserved site",40,57
PROSITE,UPI000013B4F7,Major facilitator superfamily domain,1,209
PROSITE,UPI0000168380,"Aminotransferases, class-I, pyridoxal-phosphate-binding site",283,296
PROSITE,UPI0000125325,Phosphopantetheine attachment site,77,92
PROSITE,UPI0000125325,Phosphopantetheine binding ACP domain,43,122
PROSITE,UPI0000126104,"Zinc finger, GATA-type",499,526
PROSITE,UPI0000126104,"Zinc finger, GATA-type",493,531
PROSITE,UPI000013B6C9,Tripartite DENN domain,31,513
PROSITE,UPI0000126B33,C2 domain,316,444
PROSITE,UPI0000126B33,Ras GTPase-activating domain,505,721
PROSITE,UPI0000126B33,"Ras GTPase-activating protein, conserved site",677,691
PROSITE,UPI000013B60A,Zn(2)Cys(6) fungal-type DNA-binding domain,46,73
PROSITE,UPI000013B60A,Zn(2)Cys(6) fungal-type DNA-binding domain,46,75
PROSITE,UPI000013B6A7,"Zinc finger, PHD-type, conserved site",75,131
PROSITE,UPI000013B6A7,"Transcription elongation factor S-II, central domain",237,371
PROSITE,UPI000013B6A7,"Zinc finger, PHD-finger",72,134
PROSITE,UPI0001F7BD62,WD40 repeat,358,400
PROSITE,UPI0001F7BD62,,525,558
PROSITE,UPI0001F7BD62,,358,393
PROSITE,UPI0001F7BD62,,420,455
PROSITE,UPI0001F7BD62,"WD40 repeat, conserved site",378,392
PROSITE,UPI000013B611,"Hexapeptide transferase, conserved site",139,167
PROSITE,UPI0000052EF9,Tetratricopeptide repeat,674,707
PROSITE,UPI0000052F4C,"F-actin capping protein, alpha subunit, conserved site",184,192
PROSITE,UPI0000052F4C,"F-actin capping protein, alpha subunit, conserved site",236,246
PROSITE,UPI00001272FE,Haem peroxidase,169,361
PROSITE,UPI00001272FE,Peroxidases heam-ligand binding site,234,244
PROSITE,UPI00001272FE,"Peroxidase, active site",110,121
PROSITE,UPI0000128518,Histone H3/CENP-A,157,165
PROSITE,UPI00006687BC,,39,82
PROSITE,UPI000013B705,Smr domain,347,443
PROSITE,UPI000013B705,Ubiquitin system component CUE,8,51
PROSITE,UPI000013B613,"Helicase, C-terminal domain-like",900,1051
PROSITE,UPI000005323B,"Protein kinase, ATP binding site",189,212
PROSITE,UPI000005323B,"Serine/threonine-protein kinase, active site",302,314
PROSITE,UPI000005323B,Protein kinase domain,183,469
PROSITE,UPI000004F938,Cell wall mannoprotein PIR repeat,23,41
PROSITE,UPI000004F938,Cell wall mannoprotein PIR repeat,27,37
PROSITE,UPI0000128DC4,"Zinc finger, GATA-type",31,55
PROSITE,UPI0000128DC4,"Zinc finger, GATA-type",31,78
PROSITE,UPI0000128F2E,"Helicase superfamily 1/2, ATP-binding domain",178,372
PROSITE,UPI0000128F2E,"Helicase, C-terminal domain-like",405,605
PROSITE,UPI0000128F2E,"RNA helicase, DEAD-box type, Q motif",143,172
PROSITE,UPI000004F934,Ubiquitin system component CUE,21,63
PROSITE,UPI0000168368,"Integrase, catalytic core",660,835
PROSITE,UPI0000168368,"Aspartic peptidase, active site",458,469
PROSITE,UPI000013B506,NUDIX hydrolase domain,155,309
PROSITE,UPI000004F93E,"Glutathione S-transferase, C-terminal-like",201,353
PROSITE,UPI000016837D,"AP endonuclease 2, zinc binding site",83,91
PROSITE,UPI000016837D,"AP endonuclease 2, zinc binding site",188,195
PROSITE,UPI000016837D,"AP endonuclease 2, zinc binding site",228,244
PROSITE,UPI000016837D,AP endonuclease 2,14,295
PROSITE,UPI000012AB74,"Short-chain dehydrogenase/reductase, conserved site",456,484
PROSITE,UPI000012ABF4,"FAD-binding domain, ferredoxin reductase-type",415,534
PROSITE,UPI0000052E2F,Glutamine amidotransferase type 2 domain,2,318
PROSITE,UPI0000052E2F,SIS domain,562,707
PROSITE,UPI000012B0D3,"Amino acid permease, conserved site",119,150
PROSITE,UPI0000052EDE,"Phosphoglycerate/bisphosphoglycerate mutase, active site",6,15
PROSITE,UPI0000126791,SANT domain,114,159
PROSITE,UPI0000126791,Myb domain,111,165
